Date,open,high,low,close,volume
2020-01-02,53.48628048451118,54.11037149364349,53.15473364710018,54.012855529785156,20173200
2020-01-03,52.81342895701787,53.93483819000497,52.65740715867518,53.17422866821289,16815800
2020-01-06,52.413615478513435,52.79391832587879,51.83828448074588,52.23809051513672,18768700
2020-01-07,54.00309383729325,56.948008336458514,53.9835906488395,56.82123947143555,49908200
2020-01-08,56.64570584888156,56.938246191329185,55.64131597586555,56.08987808227539,29730800
2020-01-09,56.869991907276805,57.02601368497067,55.07573960387105,55.88510513305664,22376100
2020-01-10,56.04113722702584,56.0703901532745,54.870971818986845,55.261024475097656,19122800
2020-01-13,55.59257039746366,56.34342649138741,55.446302048685716,56.02163314819336,16163000
2020-01-14,56.362915239246206,56.85048371660967,55.056231571118026,56.08987808227539,26454300
2020-01-15,55.61207518875817,55.699837688492515,54.4516632210293,54.77345657348633,21638600
2020-01-16,55.38779267456553,56.401936263726036,55.348786293477836,56.245914459228516,22732700
2020-01-17,56.57746373223668,56.67497596936573,55.59257302590759,56.22641372680664,20549200
2020-01-21,55.94362337229603,57.708623145974855,55.84611113457267,57.50384521484375,24821700
2020-01-22,58.04016422113406,58.752013901693374,57.38682038948044,57.6988639831543,22604400
2020-01-23,58.830024896021925,59.054305989759136,57.56234364989856,57.728118896484375,26146100
2020-01-24,58.50823009731507,58.527733287063214,55.81685314957394,56.32392120361328,28555300
2020-01-27,53.77881841062961,54.59793381264329,53.26199316183612,54.032352447509766,27310100
2020-01-28,54.85146290630882,55.36828438867311,53.86657605352637,55.06599426269531,18544900
2020-01-29,54.5979417553693,55.768103597174445,53.915344867747116,53.92509460449219,19278300
2020-01-30,52.83293147415376,53.70080294887656,51.896800696015895,53.66179656982422,30783800
2020-01-31,53.77881878808555,53.82757490476779,51.389731872122994,51.77003479003906,28550800
2020-02-03,51.926049630503506,52.76466811642611,51.682265359937766,52.44287109375,20471900
2020-02-04,53.91533545821093,54.627185151687044,53.57403521403814,54.120113372802734,19998600
2020-02-05,55.60231621958759,55.83634703344603,54.43215099073725,55.3585319519043,19795300
2020-02-06,56.6359618885287,57.698857706455506,55.982618127948264,57.22104263305664,23358700
2020-02-07,56.528704751964376,56.557957677651515,55.35853936638715,55.46580505371094,20891100
2020-02-10,54.900215974477,55.91435941408331,54.80270375599099,55.90460968017578,15929000
2020-02-11,56.440944250611544,57.37707510423048,54.92948227906681,55.82660675048828,26776900
2020-02-12,57.57210179205374,59.66864456240249,57.435583177780735,57.796382904052734,47180800
2020-02-13,57.54283781151542,59.1225625692225,57.396569480518465,57.85488510131836,23679700
2020-02-14,58.664260000778505,59.05431640992721,56.811497637102555,57.0455322265625,20920200
2020-02-18,55.65107350303133,56.5969576719474,55.21226106797475,56.31416702270508,21513200
2020-02-19,57.12353473433228,58.75201195229384,57.104031545393156,58.498477935791016,23335500
2020-02-20,58.391218113609376,58.49848380360764,56.25566520872506,57.53309631347656,20797100
2020-02-21,57.172287086012325,57.26979930444078,54.50040989475211,55.573062896728516,27038900
2020-02-24,51.98456557012851,54.08110832220851,51.30196878485816,53.642295837402344,33321100
2020-02-25,53.4765150149114,54.07134919995527,50.26831328499277,50.80463790893555,41894200
2020-02-26,51.34098456902679,52.92070608380878,50.59012833969208,51.06794357299805,28075600
2020-02-27,49.37119721684611,51.535999259914334,48.74711000731822,49.32244110107422,36349200
2020-02-28,47.440429247150085,51.60426207916356,47.18689147611038,51.25321578979492,40121300
2020-03-02,51.87729841774601,53.33025072436371,50.80464529408315,53.23273849487305,33272700
2020-03-03,53.242503416116854,54.022616353964416,49.829522332523354,50.51211929321289,36893200
2020-03-04,51.701778379535455,54.00310292647061,50.911915853555804,53.915340423583984,28222000
2020-03-05,52.121077624036815,54.227373566186444,52.0138119501549,52.38436508178711,26223000
2020-03-06,50.90215725224268,51.867540896006126,48.756854892980954,50.1903076171875,30313700
2020-03-09,44.34923803484205,47.391664962971404,43.803159880622694,44.827056884765625,31260800
2020-03-10,46.952857513329654,47.060119480299754,44.163964535336724,46.670066833496094,31652900
2020-03-11,45.05133115886856,45.168346559945945,41.78461990336595,42.632991790771484,38483800
2020-03-12,38.42040088800841,41.48233060035005,37.055207543212184,37.845069885253906,40117200
2020-03-13,40.5364608152615,41.95041076812409,37.396517243783,41.92115783691406,35264800
2020-03-16,36.421372297707954,38.16686874807143,33.59347669887332,33.612979888916016,36879100
2020-03-17,34.6076214443004,38.157120316566434,33.174168545941704,36.45063018798828,34869000
2020-03-18,33.408197739211374,35.65101620151175,30.356019221714682,33.82750701904297,36519000
2020-03-19,33.79826226452896,36.37262441520267,32.813375123496215,35.38773727416992,31015200
2020-03-20,36.83093154097123,37.63054372677093,34.94891649589671,35.21220397949219,37667400
2020-03-23,36.07033217800979,38.488672357265614,34.80265064836477,37.29900360107422,45286000
2020-03-24,40.7802301041293,43.315584882196546,40.1171366292774,42.19417953491211,45588000
2020-03-25,42.818268148289135,43.76415228667594,39.034735314594585,41.44332504272461,54091000
2020-03-26,43.78366110180431,44.61252622125244,42.2526960186851,43.676395416259766,62450700
2020-03-27,42.17467902980702,44.15420612686472,41.2580515068033,42.39896011352539,39791500
2020-03-30,43.07179721779987,44.436990433263084,42.07716080407502,43.4130973815918,33763900
2020-03-31,43.296087886205825,44.04694016513774,40.867994917676036,41.01426696777344,36723700
2020-04-01,39.54180655041164,41.24829638432456,38.352141881412145,38.898216247558594,37452800
2020-04-02,38.80071590108734,40.5559623804134,38.53742837121036,40.06839370727539,31457700
2020-04-03,39.95137938342689,40.81925105068218,39.541819752224896,40.19516372680664,28522400
2020-04-06,42.27219853695247,45.529157119037166,42.26244880113322,45.21711349487305,37899100
2020-04-07,46.8943429135168,47.16738010898471,44.895312618442205,45.38288116455078,34646400
2020-04-08,45.90945574745061,47.479423329628425,45.63641483415,47.08937072753906,27694400
2020-04-09,48.07426099883413,48.57158303101532,44.22246849250898,44.98307800292969,39799400
2020-04-13,43.78366600674424,45.2366184922903,43.286343903479484,45.02208709716797,30449900
2020-04-14,45.83143980312252,47.177129928262275,45.46088669507049,46.4360237121582,25738000
2020-04-15,45.246366581826514,45.499900611565494,44.505260242860636,45.27561950683594,22389400
2020-04-16,45.850954982026586,46.026479988598616,43.549630424618634,44.39799880981445,26589000
2020-04-17,45.61691261944362,45.72417829625918,43.73489770764189,44.56376647949219,23388300
2020-04-20,43.41310983765694,43.959188024493116,42.2234412291243,42.32095718383789,30463300
2020-04-21,41.93088461273084,41.99914389474481,40.165885572443635,40.38041687011719,32482200
2020-04-22,42.03817015990408,43.10106997990103,41.687120132036654,42.81827926635742,21346600
2020-04-23,42.730515000288854,43.60814003382791,42.34045860319294,42.681758880615234,22273100
2020-04-24,42.711015084172296,43.21808695134549,41.911402756667506,43.06206512451172,16581800
2020-04-27,43.88117571534,44.26147864302975,43.471619860859775,44.154212951660156,16667200
2020-04-28,45.06108522248698,46.50428770730075,44.154207407322815,44.18346405029297,25234900
2020-04-29,45.42189151437137,48.89337748563353,45.17810721999158,48.591087341308594,35743000
2020-04-30,48.249782221812445,48.34729816162263,46.19224238997693,46.69931411743164,28585400
2020-05-01,45.20736742723993,45.753441953909636,43.41311458278149,43.93968963623047,28194000
2020-05-04,43.091307717232745,43.57887627410511,42.5257301255843,43.35459518432617,21377100
2020-05-05,44.3199817183674,45.782687361086765,43.98843495722356,44.280975341796875,21007500
2020-05-06,44.924572716277424,45.94846608267269,44.77830064114093,44.934326171875,22011900
2020-05-07,45.94846213162897,46.31901529555225,45.18785633397078,45.431640625,16372100
2020-05-08,46.11424219493882,47.255151010456814,46.11424219493882,47.05037307739258,17437100
2020-05-11,46.55304762101065,47.518431284110726,46.260503509910855,47.001609802246094,17353500
2020-05-12,47.313656099519264,47.352662479219816,44.505259998582105,44.55401611328125,26738900
2020-05-13,44.72953666759671,44.73929012148145,41.88213818910305,42.447715759277344,35117500
2020-05-14,41.98940698962055,44.64177750631854,41.4530785816025,44.593021392822266,27543500
2020-05-15,42.20393354662751,43.66663923298312,42.16493088874625,43.30583953857422,28803900
2020-05-18,44.69053864936308,45.00258224870755,43.83241689123921,44.778297424316406,20307800
2020-05-19,44.64177066047801,45.08058305435837,43.900668177365304,43.9981803894043,17389500
2020-05-20,45.353623595099265,45.87044877290857,44.94406781027015,45.48039245605469,17876500
2020-05-21,45.3438696416243,45.41212893274393,43.647129657009124,44.09569549560547,17445300
2020-05-22,44.02744398290609,44.18346577872314,43.14006932172418,43.822662353515625,13385400
2020-05-26,45.070829581862235,45.52914140424529,44.31997370792778,44.66127014160156,24303900
2020-05-27,44.80754798932329,48.34729650641261,42.80851778981235,48.22052764892578,56071500
2020-05-28,47.48918419355362,47.57694669369195,44.92457221826977,45.31462860107422,38289300
2020-05-29,45.46089461528366,46.826088164991965,45.06108851741743,46.71882247924805,26337000
2020-06-01,46.309275682725946,46.48479698836684,45.16836301700987,45.1878662109375,21809100
2020-06-02,45.33412481691196,45.68517104359858,44.43699676243875,45.65591812133789,23035600
2020-06-03,46.84558686989957,48.19127338079052,46.270255835874195,47.703704833984375,34662100
2020-06-04,47.6452049637421,50.68763203577149,47.39166720449192,49.946529388427734,34830800
2020-06-05,51.35071843875106,53.457014380900695,51.28245914079944,52.38436508178711,34110700
2020-06-08,53.14498104834273,53.28149967053806,50.93141900600182,52.364871978759766,22850600
2020-06-09,51.34096845015169,52.169833475370694,51.145940291319945,51.82853698730469,17840800
2020-06-10,51.60425597487471,51.974809131871076,50.287822315866826,51.16544723510742,18766700
2020-06-11,49.166414241167736,49.81975807826578,47.00161225699731,47.313655853271484,29897600
2020-06-12,49.039656917373875,49.224931669789,46.18250426042777,47.479434967041016,24293600
2020-06-15,46.18250316200137,48.49357752338524,45.92896538067021,48.01576232910156,18092300
2020-06-16,49.888010135187,50.8533974283166,48.6203327444981,49.75149154663086,20987200
2020-06-17,50.02453997650109,50.22931790539902,49.28343730626663,49.6929931640625,13905100
2020-06-18,49.24442918548731,49.77100417251275,48.77636377030468,49.22492599487305,13220200
2020-06-19,49.888020309329754,51.43848864671687,49.48821419565651,49.566226959228516,28081500
2020-06-22,49.82950554877673,50.122049661860935,48.990890746807835,49.878265380859375,15952200
2020-06-23,49.429714470499455,49.624742698430204,48.337561601882925,48.60084915161133,23194200
2020-06-24,48.41555775831901,48.85436647068795,46.826083268206034,47.08937072753906,19346500
2020-06-25,47.04061791935889,48.08401437596648,46.10448342495469,47.96699523925781,14971900
2020-06-26,47.92799129517113,48.12301574475055,46.94310071347155,47.284400939941406,16929700
2020-06-29,47.47942406656523,47.9279899597168,46.39702501008858,47.9279899597168,24666200
2020-06-30,50.49260493719687,51.16545201137558,49.70274615600044,50.239070892333984,47852100
2020-07-01,50.23905873656746,50.27806510937101,48.37654721350104,48.46430969238281,25218400
2020-07-02,49.24442746471692,49.48821175909671,48.24978709726502,48.591087341308594,18562400
2020-07-06,49.4882125325845,50.151306121249746,49.22492504415684,49.65398406982422,16321000
2020-07-07,49.26393040204439,49.33218970653247,47.79147118842289,47.869483947753906,19797900
2020-07-08,48.32779554163584,48.51307024967351,47.74271105545674,48.474063873291016,15311900
2020-07-09,48.61058160281397,49.137156515017104,47.51842912257443,48.73735046386719,18510800
2020-07-10,48.76661365165293,49.449210490442105,48.17178303655949,49.43946075439453,18128700
2020-07-13,50.03429171983176,50.98017228659472,48.152276601843546,48.23028564453125,23296400
2020-07-14,47.85973018460423,48.552076626056014,46.75782423084181,48.474063873291016,17455200
2020-07-15,48.961632892811565,49.39069559746985,48.18152395686855,49.254173278808594,15911400
2020-07-16,48.581332903360114,49.03964855787298,48.006001831471664,48.8543701171875,14014000
2020-07-17,49.059147486233435,49.1761628934453,48.05475377145235,48.24003219604492,15003800
2020-07-20,48.425309589582156,50.04403707199433,48.30829417587305,49.936771392822266,17604200
2020-07-21,50.33658312808432,51.35072674724256,49.95628020086332,50.239070892333984,16650200
2020-07-22,50.297577791800826,50.48285251781832,49.751499629010574,50.36583709716797,11412600
2020-07-23,50.453601270338986,52.852437932631496,50.287826009039776,51.33122253417969,33399900
2020-07-24,50.00503461266247,50.00503461266247,48.41556364901227,48.776363372802734,25348000
2020-07-27,49.34194730845462,50.42435033770235,49.2346853270526,50.307334899902344,15991700
2020-07-28,49.98553232911109,49.99528578444232,48.795867448577525,48.84462356567383,15614400
2020-07-29,49.13716125488281,49.37119581172165,48.54232698777665,49.13716125488281,14714800
2020-07-30,48.50332129835643,49.488208138867606,47.888983879901346,49.478458404541016,17644300
2020-07-31,49.361435378618516,49.43944812648702,48.0352484236744,48.81536102294922,17433200
2020-08-03,49.13716125488281,49.36144235693294,48.776361544615476,49.13716125488281,15143500
2020-08-04,49.09815882036353,50.20006494927867,49.039652966342814,50.024539947509766,15753100
2020-08-05,49.819771923785154,50.00504669810896,49.37120959446176,49.780765533447266,13198600
2020-08-06,48.7568551949557,48.78610811771976,47.11862456281696,47.48917770385742,32204700
2020-08-07,47.479435214807744,47.95725414280314,46.85534791935934,47.53794479370117,13637300
2020-08-10,47.63544585379317,48.43505797831799,47.069868270036686,47.9279899597168,15881500
2020-08-11,47.791473245407104,48.5033266854555,46.4457865677056,46.57255172729492,21532800
2020-08-12,47.17713834257084,47.5184348714827,46.4750383746914,47.27465057373047,17176600
2020-08-13,45.987472626635444,46.05573193664429,44.78805425381136,44.99283218383789,41051700
2020-08-14,44.466243743896484,44.93431275664899,44.17370340081538,44.466243743896484,18167300
2020-08-17,44.75878894064107,44.797791592814875,43.62763019084841,44.09569549560547,17303800
2020-08-18,43.93969113038207,44.037203379216464,42.95480030582701,43.29610061645508,20118100
2020-08-19,43.19857631763513,43.588632677464474,42.759763842790406,42.95479202270508,19455500
2020-08-20,41.61886390827944,42.57449809963074,41.1995545349508,41.92115783691406,22445400
2020-08-21,41.78462469184516,41.989406317014044,41.34581595755474,41.59934997558594,15476700
2020-08-24,42.04791369193404,42.730510454305524,41.82363258941328,42.672000885009766,14972200
2020-08-25,43.76415203455577,44.40774234154103,43.49111112987684,43.97867965698242,21524900
2020-08-26,44.46625023423012,44.680781586400514,43.57887562277915,43.8421630859375,15328900
2020-08-27,43.44236081188215,43.71540175295668,42.584239048232355,43.5106201171875,13777000
2020-08-28,43.510619635336596,44.65153206253264,43.30584172168834,44.55401611328125,13459100
2020-08-31,44.22246485014134,44.680780465607754,44.017686957216974,44.37848663330078,13241800
2020-09-01,44.39799519818892,44.65153295143675,43.93968324706939,44.622276306152344,14079800
2020-09-02,45.2756258209826,46.99186585819,45.12935373583009,46.64081954956055,24636200
2020-09-03,46.57255098764117,46.64081401383632,44.71003908633984,45.17810821533203,20632800
2020-09-04,45.04158448091391,45.782690812207576,43.773906905636224,45.32437515258789,20608500
2020-09-08,43.8714244324452,45.08059248194976,43.422858491642,43.91042709350586,20893600
2020-09-09,44.73930034379472,44.73930034379472,43.34485370788478,44.02745056152344,17529100
2020-09-10,44.33949053865872,44.8075559574003,43.578880978332045,43.7544059753418,13744700
2020-09-11,44.10545041085686,45.32437178099944,43.84216294852372,44.944068908691406,18365500
2020-09-14,47.14787678796817,48.35704841564709,47.099120677465194,47.810970306396484,26715400
2020-09-15,48.14251843342374,48.42530909016949,47.48917835044516,47.830474853515625,14456000
2020-09-16,47.88898993970349,49.94653008928751,47.74271786732561,48.961639404296875,23542200
