Date,open,high,low,close,volume
2020-01-02,69.2747706446572,69.82881907772368,69.04351954591407,69.70355224609375,5200400
2020-01-03,68.6773739192914,69.101333057561,68.35458392428038,68.5617446899414,9963600
2020-01-06,67.6945325570601,67.9932395118897,67.33802202420709,67.82942962646484,6514000
2020-01-07,68.52801221664444,69.207312686249,68.12331365972436,68.96160888671875,6526000
2020-01-08,68.95679565065109,69.42893540344262,68.6629111680143,69.07723999023438,6112800
2020-01-09,69.95889753371732,69.95889753371732,68.81708012871229,69.47229766845703,6403600
2020-01-10,69.86737287511977,69.86737287511977,68.76892079833823,68.89418029785156,4503800
2020-01-13,69.47230363816408,69.88663252024301,69.2217773172619,69.85772705078125,7211800
2020-01-14,69.94444001336599,70.46958297096413,69.57829183265498,70.00225830078125,6001800
2020-01-15,69.7180095700517,69.81917870553322,68.76890752053302,68.9664306640625,7379800
2020-01-16,69.60719854559842,70.079345703125,69.52529726758013,70.079345703125,6238400
2020-01-17,70.38286093749747,70.38768341651493,69.86736292508613,70.368408203125,5896400
2020-01-21,70.08896582614183,70.7393681799582,70.02633977044002,70.42620849609375,6054400
2020-01-22,70.93690784155214,71.59694053474448,70.80201075610174,71.00435638427734,7073600
2020-01-23,71.20669737248568,71.44758605957031,70.6141132606325,71.44758605957031,8740000
2020-01-24,72.41595180883495,72.62311989061955,70.60447163166062,71.1344223022461,9998400
2020-01-27,68.8267239961439,69.13506125752454,68.05106203920099,68.26786041259766,13582200
2020-01-28,69.0146099097142,70.13715209092996,68.60991867351795,69.97816467285156,7419400
2020-01-29,69.69392900174154,69.92518012374748,68.80263776181896,68.91344451904297,5874400
2020-01-30,68.2148598828086,68.86526230935073,67.43438285202978,68.75445556640625,10334200
2020-01-31,68.1425981760551,68.20523159190284,65.98423743353034,66.27812194824219,12204800
2020-02-03,66.56718625986082,67.27539966622649,66.48046985157447,67.1838607788086,7682000
2020-02-04,68.99052035613936,69.40967168178888,68.6388249219636,69.34703826904297,10815600
2020-02-05,70.58038749319824,70.8742719945614,69.79027286923923,70.72492218017578,10793000
2020-02-06,70.82128249036744,70.84055035305403,69.94926651482973,70.77310180664062,5421800
2020-02-07,70.07451629499661,70.13233457772873,69.11578404314777,69.1543197631836,10472400
2020-02-10,68.69182493430274,70.25760153810033,68.65328185881769,70.24314880371094,8198400
2020-02-11,70.87909489057611,72.0257275545762,70.87909489057611,71.7270278930664,10834200
2020-02-12,72.2617993219502,72.82547803249754,72.2617993219502,72.73875427246094,7438400
2020-02-13,72.24252297565565,73.38915559271466,72.14135383376224,72.91219329833984,7965600
2020-02-14,73.23016438461585,73.52886401849283,72.16543310206586,72.59903717041016,7469800
2020-02-18,71.14407517308372,71.62103749515843,70.87428097724607,71.51022338867188,11817200
2020-02-19,72.62312760138242,73.48069078148356,72.50749837941137,73.3506088256836,8134000
2020-02-20,73.03745398461977,73.13380799066334,71.08143164037209,72.19434356689453,7756000
2020-02-21,71.71738668426254,71.76074488752873,69.8384576959942,70.07452392578125,14164000
2020-02-24,66.8562465990943,67.80052611209008,66.2636551507285,66.89960479736328,19728200
2020-02-25,67.68972008958853,67.9017033073645,64.65934368457984,64.97249603271484,25658000
2020-02-26,65.53136459503891,66.60572614831472,64.8424190841535,65.36273956298828,19085800
2020-02-27,63.594617757424864,64.58226291256193,62.197466216926465,62.35163116455078,25962400
2020-02-28,60.02946500144453,63.92222370995425,59.88974911041544,63.58016586303711,19297800
2020-03-02,64.40399210627508,65.79151321564969,62.635870128021715,65.78187561035156,14083000
