Date,open,high,low,close,bull,bull_on,confirm_23,bx,pos_to_neg
2022-01-10,142.90518690028264,145.2219092135125,140.33484981850376,144.98779296875,False,False,False,-27.14185159412389,False
2022-01-11,144.59760459308,148.0653647249474,143.47582929005694,147.91416931152344,False,False,False,-27.437850904846634,False
2022-01-12,149.1627826040954,150.41138780356027,147.6069342259812,149.1774139404297,False,False,False,-21.55839083093638,False
2022-01-13,152.1720807932905,153.54748586501705,146.16811302709965,146.5826873779297,False,False,False,-20.42296759373611,False
2022-01-14,145.57796048477624,149.9236456673635,145.2853188953459,149.6895294189453,False,False,False,-12.767188624586556,False
2022-01-18,147.1533260811283,147.19722008805812,142.71010350647128,142.99298095703125,False,False,False,-16.768470121868,False
2022-01-19,144.3196118259291,145.19265455555683,138.94970319441512,139.0423583984375,False,False,False,-24.12846352620798,False
2022-01-20,140.18853859749933,141.23229023715547,134.77472071583367,134.78448486328125,False,False,False,-31.025076445063977,False
2022-01-21,134.1260192365743,137.54013608986892,132.42384288271523,132.5408935546875,False,False,False,-36.03043630484992,False
2022-01-24,129.83399473732098,134.31624370012543,125.46391437556882,134.2382049560547,False,False,False,-38.80333682217602,False
2022-01-25,130.438787271556,132.04829370962182,128.20497082888264,128.92193603515625,False,False,False,-41.17792408942128,False
2022-01-26,132.88231655732497,136.02330537988598,128.71220758757508,130.7801971435547,False,False,False,-42.39644612889074,False
2022-01-27,132.09218770383805,132.3653307730136,124.82988044010445,125.1956787109375,False,False,False,-43.785947133701725,False
2022-01-28,125.05911158077528,127.81967091706429,121.62060643003076,127.63433074951172,False,False,False,-41.798903447538756,False
2022-01-31,128.49761159057266,134.3211212158203,127.7562657914552,134.3211212158203,False,False,False,-22.937078194095243,False
2022-02-01,135.24293669870343,135.3453560437618,131.7897927930428,134.89663696289062,False,False,False,-5.930156641669271,False
2022-02-02,137.8620299149288,138.53510099669552,135.5892019380447,138.3400115966797,False,False,False,8.450217022051234,False
2022-02-03,134.92590822142765,136.83292329413038,131.6873673032508,132.20436096191406,False,False,False,14.423251036938012,False
2022-02-04,131.65810420966392,134.05773233753175,129.97055915729214,132.92132568359375,False,False,False,18.013371333760077,False
2022-02-07,133.52610337861495,135.06733504240606,132.50188024082442,133.13104248046875,False,False,False,20.814986363968544,False
2022-02-08,132.26289246880344,136.267174800333,131.9507523605072,135.8574676513672,False,False,False,25.25652691287418,False
2022-02-09,137.92544821294223,140.61771786829064,136.1793629666233,140.5884552001953,False,False,False,31.08570083937998,False
2022-02-10,137.4718461222877,141.61269224108588,135.73552503378593,136.37933349609375,False,False,False,34.1201936151792,False
2022-02-11,136.56469979677192,137.5499112012179,128.5561490667094,129.37066650390625,False,False,False,21.107544511069303,False
2022-02-14,129.80472788454475,132.00926651709815,127.66846384812207,129.28285217285156,False,False,False,8.990581452026229,False
2022-02-15,132.17998384924613,136.4720107207042,131.7702915929644,136.31593322753906,False,False,False,9.33050094089198,False
2022-02-16,134.59912181349608,136.65246511236668,133.26274366480925,136.2866668701172,False,False,False,12.780608732030991,False
2022-02-17,134.5942479332972,134.76495676694498,130.71191318686306,130.8240966796875,False,False,False,8.839992224612512,False
2022-02-18,131.26306543973232,131.49716682767215,127.63922715665989,129.37066650390625,False,False,False,2.17376547531026,False
2022-02-22,127.92698079514103,131.53618757480982,126.585720412642,128.4829864501953,False,False,False,-4.379202514285159,True
2022-02-23,130.58997402882076,131.5800673541874,125.4444179806857,125.79070281982422,False,False,False,-11.785028647877594,False
2022-02-24,120.92313431329411,130.12661522103087,120.35248997856574,130.10711669921875,False,False,False,-10.162629473274592,False
2022-02-25,129.99493498408296,131.9653722727093,128.1854572509827,131.92147827148438,False,False,False,-2.8565659791525206,False
2022-02-28,129.96079811636395,132.10681153988628,128.26350376204678,130.78506469726562,False,False,False,3.051756231824996,False
2022-03-01,130.33636285677292,131.22890405386937,125.40539461729828,126.65886688232422,False,False,False,0.35686163926448344,False
2022-03-02,127.6050664554404,131.50203246013243,127.288044275994,130.80458068847656,False,False,False,3.866418443510989,False
2022-03-03,131.214281257674,131.26305733860818,127.19538224611524,127.98550415039062,False,False,False,3.719854136545142,False
2022-03-04,126.5905755342792,127.57091961066942,123.0545332142283,124.5421142578125,False,False,False,-3.3636115177099746,True
2022-03-07,124.7177038003871,125.61511965896352,118.27964831028594,118.34305572509766,False,False,False,-15.15873624824128,False
2022-03-08,118.5283938000302,124.45919730893246,116.88473521254164,120.1281509399414,False,False,False,-22.577327838739528,False
2022-03-09,124.3128754891716,126.1760114188875,122.73749905367336,125.34686279296876,False,False,False,-16.439085251225087,False
2022-03-10,123.02039028201185,123.2008558159771,120.32323839836742,122.63508605957033,False,False,False,-12.06336348804114,False
2022-03-11,124.46407813859184,124.70306157146516,119.76722611170024,119.87940216064452,False,False,False,-12.479774790463967,False
2022-03-14,119.76234643455516,120.3915161389413,115.74832245888172,116.41651153564452,False,False,False,-17.39320629726614,False
2022-03-15,117.5041512989538,121.62060211821326,116.63111608595182,121.2938232421875,False,False,False,-12.103101399046167,False
2022-03-16,123.4837155150961,127.71721649169922,122.35218360699756,127.71721649169922,False,False,False,2.5598246029933733,False
2022-03-17,126.4540128430751,128.51712036132812,125.4053941547616,128.51712036132812,False,False,False,14.470018048835591,False
2022-03-18,127.4294764487565,131.70200488699658,126.94662750873076,131.2923126220703,False,False,False,23.582237049756888,False
2022-03-21,130.91674127959368,131.9653597902046,128.67804323830336,130.98501586914062,False,False,False,29.485543105287675,False
2022-03-22,130.9996703488252,133.34078813028913,130.67776609571007,131.88734436035156,True,True,False,33.413846957877,False
2022-03-23,130.61435160347122,132.25313545011,128.51223225250445,128.59027099609375,True,False,False,31.603070143959513,False
2022-03-24,130.1315193617589,134.86738365695467,129.34627952117538,134.84788513183594,True,False,True,33.105963869239346,False
2022-03-25,134.6625344485088,134.85762387507089,132.12146006137948,134.28697204589844,True,False,False,34.70674151091913,False
2022-03-28,133.3066446632623,135.3258433265689,131.72151886366552,135.26243591308594,True,False,False,36.233675094209694,False
2022-03-29,137.74985906045217,138.7204538457716,135.74529184875317,138.3205108642578,True,False,False,38.296778798965136,False
2022-03-30,137.52063365941237,137.86205132573969,133.54562883982456,134.30648803710938,True,False,False,32.53423306635385,False
2022-03-31,134.0041027188685,134.97956479507502,131.2679387396069,131.5849609375,True,False,False,19.380243205923726,False
2022-04-01,132.07268057185203,132.55064742192656,127.58554945499324,129.4535675048828,True,False,False,5.06096790779274,False
2022-04-04,129.77546842906352,131.77030147868018,129.36090895302286,131.58982849121094,True,False,False,-3.682827041696184,True
2022-04-05,130.67777019729274,130.75580894756118,125.55172723644908,125.9126434326172,True,False,False,-14.244997300244805,False
2022-04-06,123.27889638973876,125.29810262055804,121.9083733425406,123.30816650390624,False,False,False,-23.173474556291538,False
2022-04-07,122.76677193995052,124.48357968277428,121.01093738230765,123.3276596069336,False,False,False,-29.151932851417833,False
2022-04-08,122.6350839578562,122.6350839578562,120.18667225150686,120.39640045166016,False,False,False,-33.741904210558246,False
2022-04-11,118.64544755151962,119.34290679360863,117.51391543306788,117.6894989013672,False,False,False,-37.33153095040148,False
