Date,open,high,low,close,bull,bull_on,confirm_23,bx,pos_to_neg
2021-09-15,248.3333282470703,252.2866668701172,246.1199951171875,251.94332885742188,True,False,False,-3.8624565915490208,False
2021-09-16,250.94332885742188,252.97000122070312,249.20333862304688,252.3300018310547,True,False,False,-2.642918381966635,False
2021-09-17,252.38333129882807,253.67999267578125,250.0,253.163330078125,True,False,False,-1.0006086674853543,False
2021-09-20,244.85333251953125,247.3333282470703,239.5399932861328,243.38999938964844,True,False,False,-14.445108946839232,False
2021-09-21,244.92999267578125,248.2466735839844,243.47999572753903,246.4600067138672,True,False,False,-23.387345007964587,False
2021-09-22,247.8433380126953,251.22332763671875,246.3733367919922,250.64666748046875,True,False,False,-23.925370917325964,False
2021-09-23,251.6666717529297,252.73333740234372,249.30667114257807,251.2133331298828,True,False,False,-21.395579487340264,False
2021-09-24,248.6300048828125,258.26666259765625,248.1866607666016,258.1300048828125,True,False,False,-6.8579844785403345,False
2021-09-27,257.7066650390625,266.3333435058594,256.4366760253906,263.78668212890625,True,False,False,8.572011020266016,False
2021-09-28,262.3999938964844,265.2133178710937,255.3933258056641,259.1866760253906,True,False,False,16.21843013160162,False
2021-09-29,259.9333190917969,264.5,256.8933410644531,260.4366760253906,True,False,False,20.236961511686985,False
2021-09-30,260.3333435058594,263.0433349609375,258.3333435058594,258.49334716796875,True,False,False,15.41622416150759,False
2021-10-01,259.4666748046875,260.260009765625,254.52999877929688,258.4066772460937,True,False,False,7.527791077139954,False
2021-10-04,265.5,268.989990234375,258.7066650390625,260.510009765625,True,False,False,2.8751279378249537,False
2021-10-05,261.6000061035156,265.7699890136719,258.0666809082031,260.1966552734375,True,False,False,-2.351823614097325,True
2021-10-06,258.7333374023437,262.2200012207031,257.739990234375,260.9166564941406,True,False,False,-6.838496255208393,False
2021-10-07,261.82000732421875,268.3333435058594,261.1266784667969,264.53668212890625,True,False,False,-2.002994663501512,False
2021-10-08,265.4033203125,265.4599914550781,260.3033447265625,261.8299865722656,True,False,False,-5.021477211370233,False
2021-10-11,262.54998779296875,267.0799865722656,261.8333435058594,263.9800109863281,True,False,False,-6.107028911528573,False
2021-10-12,266.9766540527344,270.7733459472656,265.5233459472656,268.5733337402344,True,False,False,3.922242304990096,False
2021-10-13,270.1566772460937,271.8033447265625,268.59332275390625,270.3599853515625,True,False,False,13.952837541275558,False
2021-10-14,271.8299865722656,273.4166564941406,271.1166687011719,272.7733459472656,True,False,False,22.42583019010184,False
2021-10-15,274.5799865722656,281.07000732421875,274.1166687011719,281.010009765625,True,False,False,31.185601656114574,False
2021-10-18,283.92999267578125,291.7533264160156,283.8233337402344,290.03668212890625,True,False,False,37.874363754947474,False
2021-10-19,292.510009765625,292.6499938964844,287.5033264160156,288.0899963378906,True,False,False,41.63910470113443,False
2021-10-20,288.45001220703125,289.8299865722656,285.7933349609375,288.6000061035156,True,False,False,43.63274269201317,False
2021-10-21,285.3333435058594,300.0,285.1666564941406,298.0,True,False,False,45.30093054184426,False
2021-10-22,298.5,303.3333435058594,296.9866638183594,303.2266540527344,True,False,False,46.54716873682618,False
2021-10-25,316.84332275390625,348.3399963378906,314.7333374023437,341.6199951171875,True,False,False,47.87306323156225,False
2021-10-26,341.5633239746094,364.9800109863281,333.8133239746094,339.4766540527344,True,False,False,48.6429929813558,False
2021-10-27,346.5533447265625,356.9599914550781,343.59332275390625,345.9533386230469,True,False,False,49.0846425026027,False
2021-10-28,356.10333251953125,360.3333435058594,351.3999938964844,359.0133361816406,True,False,False,49.35946443821773,False
2021-10-29,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,True,False,False,49.53846306609243,False
2021-11-01,381.6666564941406,403.25,372.88665771484375,402.86334228515625,True,False,False,49.681193641097884,False
2021-11-02,386.4533386230469,402.86334228515625,382.0,390.6666564941406,True,False,False,49.7553106363098,False
2021-11-03,392.4433288574219,405.1300048828125,384.2066650390625,404.6199951171875,True,False,False,49.80239887214899,False
2021-11-04,411.4700012207031,414.4966735839844,405.6666564941406,409.9700012207031,True,False,False,49.82980424472166,False
2021-11-05,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,True,False,False,42.59297548926976,False
2021-11-08,383.2633361816406,399.0,377.6666564941406,387.6466674804688,True,False,False,21.2997223685943,False
2021-11-09,391.2000122070313,391.5,337.17333984375,341.1666564941406,True,False,False,-2.8224156823003987,True
2021-11-10,336.8033447265625,359.3666687011719,329.10333251953125,355.9833374023437,True,False,False,-17.56866272476958,False
2021-11-11,367.5899963378906,368.3233337402344,351.5599975585937,354.5033264160156,True,False,False,-26.503577738060198,False
2021-11-12,349.1666564941406,351.5,339.7333374023437,344.47332763671875,True,False,False,-32.40536989442272,False
2021-11-15,339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,True,False,False,-36.41894524878821,False
2021-11-16,334.4366760253906,352.3999938964844,334.0599975585937,351.57666015625,True,False,False,-38.47634775665249,False
2021-11-17,354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,True,False,False,-34.61722254394018,False
2021-11-18,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,True,False,False,-28.902836830120563,False
2021-11-19,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,True,False,False,-18.569534775264383,False
2021-11-22,387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,True,False,False,-7.991363785011563,False
2021-11-23,389.1700134277344,393.5,354.2333374023437,369.6766662597656,True,False,False,-5.739798188135949,False
