entry_date,entry_price,exit_date,exit_price,bars_held,pnl_pct,reason_exit
2021-09-17,252.38333129882807,2022-01-04,396.51666259765625,75,0.569518644736859,訊號次日開盤
2022-01-13,369.6900024414063,2022-02-16,304.6833190917969,23,-0.1766648109818061,訊號次日開盤
2022-02-28,271.6700134277344,2022-03-10,283.8166809082031,8,0.04366691961068403,訊號次日開盤
2022-04-20,343.3333435058594,2022-06-09,249.33999633789065,35,-0.2744928925174548,訊號次日開盤
2022-06-16,222.73666381835935,2022-07-06,230.77999877929688,12,0.03507581626014966,訊號次日開盤
2022-08-15,301.78668212890625,2023-02-16,210.77999877929688,128,-0.3022577317447527,訊號次日開盤
2023-02-28,210.58999633789065,2023-03-30,195.5800018310547,22,-0.07220417413911495,訊號次日開盤
2023-04-14,183.9499969482422,2023-05-18,174.22000122070312,24,-0.05384141792119235,訊號次日開盤
2023-07-03,276.489990234375,2023-09-12,270.760009765625,49,-0.021702793511910845,訊號次日開盤
2023-09-29,250.0,2023-11-14,235.02999877929688,32,-0.06081965505284459,訊號次日開盤
2023-12-08,240.2700042724609,2023-12-27,258.3500061035156,12,0.07417397352350963,訊號次日開盤
2024-01-24,211.8800048828125,2024-02-15,189.16000366210935,16,-0.10812283445198356,訊號次日開盤
2024-03-13,173.0500030517578,2024-05-07,182.3999938964844,38,0.05297706930700197,訊號次日開盤
2024-05-15,179.89999389648438,2024-06-26,186.5399932861328,28,0.03587300077097644,訊號次日開盤
2024-07-30,232.25,2024-09-11,224.5500030517578,30,-0.034120278718630104,訊號次日開盤
2024-10-18,220.7100067138672,2024-11-07,288.8900146484375,14,0.3076039156700241,訊號次日開盤
2024-12-03,351.79998779296875,2025-04-03,265.2900085449219,82,-0.2466604311792735,訊號次日開盤
2025-04-10,260.0,2025-05-12,321.989990234375,21,0.23718523522568669,訊號次日開盤
2025-05-28,364.8399963378906,2025-09-23,439.8800048828125,81,0.20447415063845287,訊號次日開盤
2025-10-16,434.7300109863281,2025-11-04,454.4599914550781,13,0.04433958343478306,訊號次日開盤
2025-11-25,414.4200134277344,2025-12-15,469.4400024414063,13,0.1316316342030206,訊號次日開盤
2026-01-12,441.2300109863281,2026-02-23,407.2900085449219,28,-0.07784395451691695,訊號次日開盤
2026-02-25,412.1499938964844,2026-03-11,402.2799987792969,10,-0.024923145040897543,訊號次日開盤
2026-03-25,389.989990234375,2026-07-07,416.9599914550781,70,0.06808700292307002,訊號次日開盤
2026-07-31,309.69000244140625,2026-09-01,360.8999938964844,22,0.16419410190879336,訊號次日開盤
