Date,open,high,low,close,basis,thup,bull,bull_on,bull_off,bx,trend,color,rsi2,rsi14,atr14,atr_pct,sma50,sma200,ema20,ema50,above_basis,above_up1,trend_up,up_day,vol_compressed,confirm_23
2022-07-05,223.0,233.14666748046875,216.1666717529297,233.0666656494141,233.78449468901664,235.87082631538945,False,False,False,3.865185323924339,4.765315513036453,淺綠,48.41797663595075,47.63815676929158,14.876142108574728,0.06382784113345437,251.41973358154297,303.5231497192383,234.27260124338923,251.83641398582697,False,False,False,True,True,False
2022-07-06,230.77999877929688,234.56333923339844,227.1866607666016,231.73333740234372,233.20492414994672,235.2260259497309,False,False,False,5.7954692907226155,5.4520846981605615,淺綠,47.64466265583302,47.01697640842518,14.340466134162023,0.06188348338186487,249.35406707763673,303.4159997558594,234.03076659186107,251.04805804137663,False,False,True,True,True,False
2022-07-07,233.9199981689453,245.3633270263672,232.2100067138672,244.5433349609375,233.08489886197177,235.0908498726548,False,False,False,14.353618518899669,11.3864405786533,淺綠,55.15210220118023,53.31541526766961,14.28971781200927,0.05843429678544238,247.59146697998048,303.42176643371585,235.03196357939214,250.7929708617516,True,True,True,True,True,False
2022-07-08,242.3333282470703,254.97999572753903,241.16000366210935,250.76333618164065,233.39595944953686,235.44631667224223,True,True,False,22.90092697894569,19.062764845514895,淺綠,58.318084850428676,56.04756931922861,14.256165972967873,0.05685107795280489,246.76393341064454,303.4432830810547,236.53018954151105,250.79180871743353,True,True,True,True,True,False
2022-07-11,252.10333251953125,253.06333923339844,233.6266632080078,234.3433380126953,233.86803008570814,235.9322380415464,True,False,False,20.107164828367537,19.75903150074999,深綠,48.46512011435836,48.0526143514111,14.626202405283783,0.062413561782120826,245.57406677246092,303.36176643371584,236.32191796733812,250.14677065058106,True,False,True,False,True,False
2022-07-12,236.8466644287109,239.77333068847656,228.3699951171875,233.07000732421875,234.28782815644234,236.308822591129,True,False,False,13.730775089551017,15.740193893284008,深綠,47.78217430283188,47.48691461399061,14.395997631427017,0.06176683905707803,244.385400390625,303.2710498046875,236.01221219180294,249.47709365739038,False,False,False,False,True,False
2022-07-13,225.5,242.05999755859372,225.0333404541016,237.0399932861328,234.87550481160483,236.7813882771942,True,False,False,10.561889644562388,12.287991060802929,深綠,50.17042787657958,49.48370685031518,14.583901879503097,0.061525068733438396,243.32113372802735,303.1655997467041,236.11009610554865,248.9893642310666,True,True,False,True,True,True
2022-07-14,234.89666748046875,238.65333557128903,229.3333282470703,238.31333923339844,235.50330780491686,237.29647433466928,True,False,False,9.862708143027445,10.67113578228594,深綠,50.955301476819045,50.13860221328734,14.2079094112685,0.05961860740557879,242.06780029296874,303.0382330322266,236.3199287843915,248.5706965840992,True,True,False,True,True,False
2022-07-15,240.0,243.6233367919922,236.88999938964844,240.0666656494141,235.85749967170483,237.64181546219368,True,False,False,11.397095611778386,11.155109001947572,淺綠,52.08888562044993,51.0790535755835,13.674011410631016,0.05695922577855985,240.80746673583985,302.9426329803467,236.6767608667746,248.23720517489588,True,True,True,True,True,False
2022-07-18,244.9366607666016,250.51666259765625,239.60333251953125,240.54666137695312,235.7655803796017,237.53379026568157,True,False,False,13.584090349760006,12.774429900489196,淺綠,52.41733888033985,51.349584999935146,13.476819886880586,0.05602580310088563,239.26759979248047,302.8431829071045,237.04532282012494,247.93561522203538,True,True,True,False,True,False
2022-07-19,245.0,247.13999938964844,236.97666931152344,245.52999877929688,235.45954513549805,237.1527093532849,True,False,False,18.887800271999126,16.850010148162482,淺綠,55.845665049591865,54.182428233296804,13.240142043398043,0.053924742838855316,238.35633331298828,302.7783661651611,237.85338719718894,247.84127732232014,True,True,True,True,True,False
2022-07-20,246.7833404541016,250.663330078125,243.48333740234372,247.5,235.37585842248166,237.0479602007042,True,False,False,24.261261452629554,21.790844351140528,淺綠,57.17628048310668,55.29074601718256,12.807274231425415,0.0517465625512138,237.5353335571289,302.72383277893067,238.77211222602807,247.82789389791546,True,True,True,True,True,False
2022-07-21,255.10667419433597,273.26666259765625,254.86666870117188,271.7066650390625,235.72570696744052,237.54340879482072,True,False,False,32.900031299044535,29.196968983076534,淺綠,69.49786325077342,66.13191328044019,13.732944829013332,0.05054327551014984,237.72206695556642,302.77981605529783,241.90873630345993,248.7643162956075,True,True,True,True,True,False
2022-07-22,276.2200012207031,280.78668212890625,270.7133178710937,272.24334716796875,236.79393941705877,238.9768208291758,True,False,False,38.461721761532246,35.373470835380346,淺綠,69.70866357826738,66.3268658745666,13.471546216784706,0.04948347262448632,237.83333404541017,302.8400495147705,244.7977468619846,249.68506260432758,True,True,True,False,True,False
2022-07-25,272.2166748046875,274.14666748046875,267.3999938964844,268.4333190917969,237.70565645622486,240.12299473574123,True,False,False,41.46983001270203,39.43771028692814,淺綠,66.16719537325751,63.53097879411811,12.991198171584683,0.048396369778306275,238.3086669921875,302.8776328277588,247.0487537410143,250.42028834893424,True,True,True,False,True,False
2022-07-26,266.5133361816406,267.3099975585937,256.2633361816406,258.8599853515625,238.50845926458186,241.0401966873134,True,False,False,32.99914119695133,35.145330893610264,深綠,58.079201535898136,57.026310801571626,12.93253993862551,0.049959594647514136,238.63253326416014,302.8492493438721,248.17363294201888,250.75125685884123,True,True,False,False,True,False
2022-07-27,263.8099975585937,275.9266662597656,261.7900085449219,274.82000732421875,239.30583306514856,242.00569645507852,True,False,False,31.175441259656623,32.49873780430784,深綠,65.7035983065243,63.699158981913875,13.227835722166768,0.048132724582025194,238.99833343505858,302.91419944763186,250.7113828831808,251.69512942611092,True,True,False,True,True,False
2022-07-28,280.0666809082031,283.29998779296875,272.79998779296875,280.8999938964844,240.3145199400006,243.27769329922077,True,False,False,32.37370241373888,32.41538087726187,淺綠,68.11371237615714,65.87315415135191,13.03299031344057,0.046397260934948295,239.78720001220702,302.99879936218264,253.5864886939716,252.84041822887067,True,True,False,True,True,False
2022-07-29,280.70001220703125,298.32000732421875,279.1000061035156,297.1499938964844,241.98474745316938,245.294856371547,True,False,False,35.86145447619942,34.71276327655357,淺綠,73.53601330412621,70.89087471391524,13.474919663959323,0.045347198185215064,240.65279998779297,303.1416826629639,257.7353939513538,254.57804864720848,True,True,True,True,True,False
2022-08-01,301.27667236328125,311.8766784667969,295.0,297.27667236328125,244.44845974084103,248.15642661449803,True,False,False,38.501648732744115,37.23868691401393,淺綠,73.57422931160562,70.92676177091039,13.717902435590576,0.04614523678072821,241.86626678466797,303.27626609802246,261.501229990585,256.2525044792113,True,True,True,False,True,False
2022-08-02,294.0033264160156,307.8333435058594,292.6666564941406,300.586669921875,246.8563890168161,250.83611172310572,True,False,False,40.32980697705612,39.299433622708726,淺綠,74.61897973428079,71.90152903355889,13.82138704817116,0.04598137053703497,243.1485336303711,303.4153327178955,265.22365284118405,257.99109920245303,True,True,True,True,True,False
2022-08-03,305.0,309.54998779296875,301.1499938964844,307.39666748046875,249.24553033077356,253.56660649473372,True,False,False,41.82979452518533,40.98634089102646,淺綠,76.68759539893829,73.84453419001886,13.474382106951344,0.04383385876428694,244.8704669189453,303.5472660064697,269.2401304258778,259.9285724682576,True,True,True,True,True,False
2022-08-04,311.0,313.6066589355469,305.0,308.6333312988281,252.03752517700195,256.6197340183805,True,False,False,42.73211865402,42.15019273302215,淺綠,77.05801585976448,74.19352130793837,13.126687594708168,0.04253165897366578,246.5438003540039,303.64024925231934,272.9918638423493,261.8385630106329,True,True,True,False,True,False
2022-08-05,302.6700134277344,304.6066589355469,285.5433349609375,288.1700134277344,254.43623745080197,259.05950897350965,True,False,False,22.988392974668596,29.37565956078645,深綠,59.882162365993864,59.94131015988438,13.838352504935486,0.048021486831091774,248.11946716308594,303.64064933776854,274.43740189810023,262.87116890934277,True,True,False,False,True,False
2022-08-08,295.0,305.20001220703125,289.086669921875,290.42333984375,256.33138922489053,261.06327011110693,True,False,False,6.35310571386451,14.027290329505158,深綠,60.928324879639504,60.833513046894986,14.066327238818442,0.0484338732774929,249.53593383789064,303.64976600646975,275.9598721786383,263.95164620088815,True,True,False,False,True,False
2022-08-09,290.2933349609375,292.39666748046875,279.35333251953125,283.3333435058594,257.8020459955389,262.58412675975666,True,False,False,-7.633420909538812,-0.4131838298574886,深紅,55.92267955686282,56.564591949520846,13.993256361826946,0.04938796185679983,250.48440063476562,303.576432723999,276.66210754313556,264.71171276186743,True,True,False,False,False,False
2022-08-10,297.0666809082031,297.510009765625,283.3699951171875,294.3566589355469,259.5548743045691,264.4015479459302,True,False,False,-15.131365363765559,-10.225304852462868,深紅,61.313502123005726,61.13151553804669,14.006357068822567,0.04758294621046584,251.30733367919922,303.5320827484131,278.3473029138414,265.87425967063916,True,True,False,False,True,False
2022-08-11,296.5133361816406,298.2366638183594,285.8333435058594,286.6300048828125,261.0842935966723,265.9944356689446,True,False,False,-21.622749414391517,-17.82360122708197,深紅,56.06981500784857,56.636414025670454,13.891854443370956,0.04846615569451839,251.98486724853515,303.2571327972412,279.13613167279107,266.68821046327344,True,True,False,False,False,False
2022-08-12,289.4166564941406,300.1600036621094,285.0333251953125,300.0299987792969,262.49123787157464,267.481108912358,True,False,False,-20.407318426608022,-19.546079360099338,淺紅,62.18787129121872,61.87253941344008,13.98005615932995,0.04659552783458073,253.04966735839844,303.059899520874,281.12602377817257,267.99573157370577,True,True,False,True,True,False
2022-08-15,301.78668212890625,313.1333312988281,301.2300109863281,309.32000732421875,264.5064653338808,269.62063372483556,True,False,False,-12.129478302287975,-14.601678654891764,淺紅,65.7910834121383,65.02559335240059,13.91743304220147,0.044993639960746824,254.06940063476563,302.8767328643799,283.8111650682722,269.61629140705924,True,True,False,True,True,False
2022-08-16,311.6666564941406,314.6666564941406,302.8833312988281,306.5633239746094,266.95603572961056,272.113409719461,True,False,False,-6.77700561351641,-9.385229960641528,淺紅,63.822332796151095,63.351401592164244,13.764996767423685,0.04490099007591577,255.5103338623047,302.61448280334474,285.97803734506624,271.06519464500235,True,True,False,False,True,False
2022-08-17,303.39666748046875,309.6566772460937,300.0333251953125,303.9966735839844,269.3786117091323,274.4767624399205,True,False,False,-6.413961896414997,-7.404384584490508,淺紅,61.93971876072294,61.75709353194443,13.469165001949222,0.04430694863583147,256.8246673583984,302.2777994537353,287.69409793924893,272.3566251916291,True,True,False,True,True,False
2022-08-18,306.0,306.5,301.85333251953125,302.8699951171875,271.73171777436227,276.75339175128863,True,False,False,-9.527090598947705,-8.819521927461972,深紅,61.07696295558015,61.031013394577265,12.838986607557759,0.04239108137004478,258.10433380126955,301.77783271789554,289.139421480005,273.5532279338079,True,True,False,False,True,False
2022-08-19,299.0,300.3599853515625,292.5,296.6666564941406,273.8767680543842,278.74288107831273,True,False,False,-16.442488398882617,-13.901499575075734,深紅,56.36159095553378,57.05368384401598,12.662630072531313,0.04268302417997356,259.2003335571289,301.3078327178955,289.8563010051608,274.45963689695816,True,True,False,False,True,False
2022-08-22,291.913330078125,292.3999938964844,286.2966613769531,289.913330078125,275.6666163820209,280.36078284696515,True,False,False,-24.223684507973505,-20.782956197007582,深紅,51.62786106789283,53.00395272168818,12.498870432863898,0.04311243787753995,260.2044668579102,300.7342993927002,289.8617323454431,275.06566408053334,True,True,False,False,True,False
2022-08-23,291.4533386230469,298.82666015625,287.92333984375,296.4533386230469,277.3228285818389,281.89940049611687,True,False,False,-28.873381523839228,-26.17657308156201,深紅,55.570114654013835,56.24312505146079,12.38490256712362,0.041776903659268796,261.48893371582034,300.16671607971193,290.48950437188154,275.9043964155339,True,True,False,True,True,False
2022-08-24,297.5633239746094,303.64666748046875,296.5,297.0966796875,278.8801771221739,283.4002139504227,True,False,False,-31.735897259797703,-29.882789200385808,深紅,55.95532170321298,56.560306019222615,12.014075873573494,0.04043827041827076,263.11613403320314,299.61538276672366,291.1187591638452,276.73546634776784,True,True,False,False,True,False
2022-08-25,302.3599853515625,302.9599914550781,291.6000061035156,296.07000732421875,280.5457325559674,284.95765821522184,True,False,False,-33.96028259876081,-32.60111813263581,深紅,55.12330236537196,55.864367318029856,11.96735512200128,0.04042069384250777,264.6197341918945,299.1574994659424,291.5903066076903,277.493683640962,True,True,False,False,True,False
2022-08-26,297.42999267578125,302.0,287.4700012207031,288.0899963378906,282.34065674290514,286.51815799839545,True,False,False,-37.15522412771709,-35.63718879602333,深紅,48.95142181057188,50.647894651988054,12.150401097522392,0.042175713325608204,265.72153411865236,298.89211616516116,291.25694372485225,277.9092253153513,True,True,False,False,True,False
2022-08-29,282.8299865722656,287.739990234375,280.70001220703125,284.82000732421875,283.90472238714045,287.76828659009414,True,False,False,-40.01988381949538,-38.55898547833803,深紅,46.61813285574388,48.64345071041321,11.81037131418932,0.04146608739022058,267.1559341430664,298.5362995147705,290.6439021628872,278.18023637452256,True,False,False,True,True,False
2022-08-30,287.8699951171875,288.4800109863281,272.6499938964844,277.70001220703125,285.3100507331617,288.85243353140254,True,False,False,-42.527468579276686,-41.2046408789638,深紅,41.876817451736656,44.512651650175435,12.097488869593208,0.043563155699734984,268.37473449707034,298.1522829437256,289.41115073851995,278.1614040542288,False,False,False,False,True,False
2022-08-31,280.6199951171875,281.25,271.8099975585937,275.6099853515625,286.43664146192145,289.68736470782636,False,False,True,-44.31895670450328,-43.28085142932345,深紅,40.55594987221715,43.34894091841698,11.907668410437001,0.043204778648523276,269.14620086669925,297.8079662322998,288.09675403500023,278.06134841883016,False,False,False,False,True,False
2022-09-01,272.5799865722656,277.5799865722656,266.1499938964844,277.1600036621094,287.3295706546668,290.31832733292015,False,False,False,-45.39138881950181,-44.68787635610902,深紅,42.03513975538125,44.50762366834451,11.873548715104448,0.042840051083199215,269.9676675415039,297.50478294372556,287.05515876139157,278.0260015656254,False,False,False,True,True,False
2022-09-02,281.07000732421875,282.3500061035156,269.0799865722656,270.2099914550781,288.2997473514441,290.9761735665697,False,False,False,-46.29751549544791,-45.76096911566828,深紅,37.47391096983408,40.507064468747906,11.973296630543416,0.044311080304867086,270.67046722412107,297.09794960021975,285.4508571131712,277.71949136521175,False,False,False,False,False,False
2022-09-06,272.67999267578125,275.989990234375,265.739990234375,274.4200134277344,289.0603532502146,291.45468305281247,False,False,False,-46.2998116915489,-46.1201974995887,深紅,41.657434708682004,43.80231327686109,11.850204014076029,0.04318272514477759,271.2447341918945,296.65503303527834,284.40030057170105,277.59010007354595,False,False,False,True,True,False
2022-09-07,273.1000061035156,283.8399963378906,272.2699890136719,283.70001220703125,289.4994694102894,291.7824839802988,False,False,False,-32.25253758991538,-36.87509089313982,淺紅,49.74330893092645,50.332735935682635,11.830189964800509,0.04169964559665714,272.02033447265626,296.2462331390381,284.3336064417325,277.8297044709375,False,False,False,True,True,False
2022-09-08,281.29998779296875,289.5,279.760009765625,289.260009765625,289.80141379616475,292.04257536227954,False,False,False,-14.840901361904557,-22.185631205649646,淺紅,53.91767988380442,53.796951050513826,11.68088998405583,0.04038197327560195,273.15226806640624,295.79743324279787,284.8027877106747,278.2779517373958,False,False,False,True,True,False
2022-09-09,291.6700134277344,299.8500061035156,291.25,299.67999267578125,290.56090892444956,292.7227045919155,True,True,False,2.3139348010071714,-5.852587201211769,淺綠,60.607200033093676,59.49838439696127,11.602969009329742,0.03871786336394769,274.5760678100586,295.36771659851075,286.2196643740182,279.11724746046974,True,True,False,True,True,False
2022-09-12,300.7200012207031,305.489990234375,300.3999938964844,304.4200134277344,291.7888130419182,293.78452979267723,True,False,False,15.074160769705063,8.098578112732785,淺綠,63.25429209360396,61.80721797457742,11.189185334277171,0.03675574811356267,276.1750015258789,295.0414333343506,287.95303095056255,280.10951279251935,True,True,True,True,True,False
2022-09-13,292.8999938964844,297.3999938964844,290.3999938964844,292.1300048828125,292.5197471849846,294.380267170781,True,False,False,18.57141997425304,15.08047268707962,淺綠,53.15175788130742,53.31997147385362,11.391387776918089,0.03899424087398255,277.47233489990236,294.64208335876464,288.35083799172924,280.5809046391975,False,False,True,False,True,False
2022-09-14,292.239990234375,306.0,291.6400146484375,302.6099853515625,293.0911361231948,294.910291378718,True,False,False,22.597439549296407,20.09178392855748,淺綠,59.21175234022961,58.547231804934206,11.603430460821262,0.03834450620438308,278.86320129394534,294.3519332122803,289.7088520259991,281.44479015732946,True,True,True,True,True,True
2022-09-15,301.8299865722656,309.1199951171875,300.7200012207031,303.75,293.5468176639441,295.3902981730212,True,False,False,25.9559270388231,24.001212668734556,淺綠,59.82839928527145,59.08398054682591,11.374613563368627,0.03744728745141935,280.30353454589846,293.97569984436035,291.0461042139992,282.3195042688068,True,True,True,True,True,False
2022-09-16,299.6099853515625,303.7099914550781,295.6000061035156,303.3500061035156,293.5228780110677,295.36323068002093,True,False,False,28.078370543821425,26.71931791879247,淺綠,59.48418054303859,58.796310141367094,11.144283587162608,0.03673737716477815,281.47966796875,293.58451652526855,292.2179043939531,283.14422983095227,True,True,True,True,True,False
2022-09-19,300.0899963378906,309.8399963378906,297.79998779296875,309.07000732421875,293.68734764330316,295.55038070421284,True,False,False,30.76161809156268,29.41418470063928,淺綠,62.8211652896202,61.670318887760075,11.20826394128827,0.0362644827245584,282.64580139160154,293.30486656188964,293.8228665777879,284.16092698755097,True,True,True,True,True,False
2022-09-20,306.9100036621094,313.3299865722656,305.5799865722656,308.7300109863281,293.77411536014444,295.657372265803,True,False,False,32.60783978655742,31.543288091251373,淺綠,62.48744008629614,61.39618912369816,10.961245088339108,0.035504306994063234,284.1335348510742,293.0408499908447,295.24259461669646,285.1244204776991,True,True,True,True,True,False
2022-09-21,308.2900085449219,313.79998779296875,300.6300048828125,300.79998779296875,293.66260019938153,295.51880012682153,True,False,False,22.505931302248932,25.518383565249746,深綠,55.046896934839616,55.229704927991364,11.119012075611762,0.03696480228338517,285.4881344604492,292.8532332611084,295.77187015729385,285.7391486077097,True,True,False,False,True,False
2022-09-22,299.8599853515625,301.2900085449219,285.82000732421875,288.5899963378906,293.6214636600379,295.47699804683555,True,False,False,4.328720471829509,11.391941502969589,深綠,45.87221387911811,47.3448370647653,11.42979701454686,0.039605659099716264,286.5191345214844,292.61449989318845,295.08788217449353,285.8509465579129,False,False,False,False,True,False
2022-09-23,283.0899963378906,284.5,272.82000732421875,275.3299865722656,293.1368422074751,295.0461599756391,False,False,True,-12.290647641691448,-4.396451260137768,深紅,38.3079861608544,40.570788412976206,11.739810728770076,0.0426390560466204,287.25946746826173,292.2382331085205,293.2061778314242,285.4383598918091,False,False,False,False,False,False
2022-09-26,271.8299865722656,284.0899963378906,270.3099975585937,276.010009765625,292.8100491148053,294.7849063289009,False,False,False,-22.990998829782285,-16.792816306567445,深紅,38.87191477119114,41.03671971329443,11.885538446664851,0.0430619833561743,287.97833435058595,291.8366831207275,291.56844753944335,285.0686206711745,False,False,False,True,False,False
2022-09-27,283.8399963378906,288.6700134277344,277.510009765625,282.94000244140625,292.5119936393969,294.5087494773756,False,False,False,-28.45636311829312,-24.568514181051228,深紅,44.510894299878665,45.70815415751124,11.940857390625174,0.04220278959352167,288.826201171875,291.578383102417,290.7466908634398,284.98514544647765,False,False,False,False,False,False
2022-09-28,283.0799865722656,289.0,277.57000732421875,287.8099975585937,292.28658942020303,294.2990658580596,False,False,False,-26.323380631137177,-25.738425147775192,淺紅,48.17590907231796,48.77926080059733,11.904367053850608,0.04136189553813905,289.67180114746094,291.32238304138184,290.4670057867878,285.0959239606783,False,False,False,True,False,False
2022-09-29,282.760009765625,283.6499938964844,265.7799987792969,268.2099914550781,291.7241652517608,293.80454239225645,False,False,False,-29.19714544096565,-28.04423867656883,深紅,37.34593179506538,39.1746853735029,12.627626462811051,0.04708111876930589,290.0860009765625,291.052749710083,288.3472901361488,284.4337305290861,False,False,False,False,False,False
2022-09-30,266.1499938964844,275.57000732421875,262.4700012207031,265.25,290.5421195752693,292.69966204087893,False,False,False,-32.565860763516326,-31.058653401200495,深紅,36.01219529895755,37.959120796619814,12.661367865718521,0.04773371485662025,289.95686767578127,290.7814830780029,286.14754821842035,283.68142737108275,False,False,False,False,False,False
2022-10-03,254.5,255.16000366210935,241.00999450683597,242.3999938964844,288.7034076343883,291.1462730676535,False,False,False,-37.06557249966491,-35.063266133510105,深紅,27.68563474871122,30.175131410768927,13.488413410536058,0.05564527124656699,289.36000061035156,290.366833114624,281.98111447347407,282.06254762698086,False,False,False,False,False,False
2022-10-04,250.5200042724609,257.5,242.00999450683597,249.44000244140625,287.05482170798564,289.72360429124785,False,False,False,-39.81736671372696,-38.232666520321345,深紅,32.90013977145271,34.62329420326424,13.631384273580915,0.05464794796409186,288.9801342773437,290.06916648864745,278.88196094661043,280.7832321295073,False,False,False,False,False,False
2022-10-05,245.00999450683597,246.6699981689453,233.2700042724609,240.80999755859372,285.1497964570017,288.1087678008211,False,False,False,-41.830634469072216,-40.631311819488594,深紅,30.00658626305451,31.937378662584123,13.812713837535517,0.05735938697551216,288.6191345214844,289.7189331817627,275.2560596715612,279.21565430319697,False,False,False,False,False,False
2022-10-06,239.44000244140625,244.5800018310547,235.3500061035156,238.1300048828125,283.3995947404341,286.65113951929953,False,False,False,-43.17647014625953,-42.328084037335884,深紅,29.138404479596268,31.12975883752867,13.485376829678628,0.05663031349751575,287.88533447265627,289.40968315124513,271.7202449297756,277.60445236514266,False,False,False,False,False,False
2022-10-07,233.94000244140625,234.57000732421875,222.0200042724609,223.07000732421875,281.52896372477215,285.18746579037867,False,False,False,-44.56059866459671,-43.816427122176435,深紅,24.748776908924018,26.998162461395054,13.672849956869554,0.061293986228264624,286.7287347412109,288.96081657409667,267.0868889673416,275.4658466772633,False,False,False,False,False,False
2022-10-10,223.92999267578125,226.9900054931641,218.3600006103516,222.9600067138672,279.3894434842196,283.4450817796506,False,False,False,-45.473694596494646,-44.921272105055245,深紅,24.71910445975932,26.97000600141199,13.312646737294049,0.059708675710521755,285.2449349975586,288.39416656494143,262.88432875272497,273.4067941296791,False,False,False,False,False,False
2022-10-11,220.9499969482422,225.75,215.0,216.5,276.9909080736565,281.39673140010507,False,False,False,-46.15642691261847,-45.74470864343073,深紅,22.95583312240852,25.30119398107267,13.129600541773046,0.06064480619756603,283.629401550293,287.6983332824707,258.4667736334178,271.1751551442015,False,False,False,False,False,False
2022-10-12,215.3300018310547,219.3000030517578,211.50999450683597,217.2400054931641,274.49386273008406,279.23057821902694,False,False,False,-45.25847235541853,-45.420551118089264,淺紅,23.63654374338896,25.867073762460834,12.748201113426532,0.05868256670536533,281.96246826171875,286.96129997253416,254.54041476291744,269.06005123631763,False,False,False,True,False,False
2022-10-13,208.3000030517578,222.9900054931641,206.22000122070312,221.72000122070312,272.1017416751746,277.14007474033536,False,False,False,-34.471499065303604,-38.121183082898824,淺紅,27.84680959683097,29.356163453069087,13.03547276764328,0.05879249817731866,280.2489349365234,286.25578330993653,251.41466109223035,267.2035786866857,False,False,False,True,False,False
2022-10-14,224.00999450683597,226.25999450683597,204.16000366210935,204.9900054931641,270.0057568405614,275.3274619637833,False,False,False,-31.511925847635617,-33.71501159272336,淺紅,22.739313114541556,24.683987211886233,13.682938344577805,0.06674929497981841,278.17606842041016,285.4704167175293,246.9932653208907,264.76383071831236,False,False,False,False,False,False
2022-10-17,210.0399932861328,221.8600006103516,209.4499969482422,219.3500061035156,267.990605209813,273.55900074239213,False,False,False,-18.378532028954556,-23.49069188354416,淺紅,34.06347068217423,34.34322345664998,13.91058525690707,0.0634173005235404,276.79966827392576,284.7832667541504,244.360573966855,262.9828964196929,False,False,False,True,False,False
2022-10-18,229.5,229.82000732421875,217.25,220.19000244140625,266.38052969267875,272.10076982702054,False,False,False,-4.789416229330515,-11.023174780735063,淺紅,34.67447146424045,34.869420048265994,13.814829690286475,0.06274049474141169,275.3950015258789,284.1229167175293,242.05861477395513,261.3047437146621,False,False,False,False,False,False
2022-10-19,219.8000030517578,222.92999267578125,217.77999877929688,222.0399932861328,264.78265103426844,270.6686406608568,False,False,False,6.954259651456517,0.9617815073926557,淺綠,36.09718165538316,36.084353608840374,13.195912847872039,0.059430342491800875,274.16913452148435,283.23348335266115,240.15207939416254,259.76494958021,False,False,True,True,False,False
2022-10-20,208.27999877929688,215.5500030517578,202.0,207.27999877929688,262.74022686120236,268.86623358939147,False,False,False,9.516768098389576,6.665105901390603,淺綠,30.34507530140711,31.09979793687667,13.684775736319237,0.06602072470528243,272.4276013183594,282.35390007019043,237.0214050498896,257.7067162154683,False,False,True,False,False,False
2022-10-21,206.4199981689453,214.66000366210935,203.8000030517578,214.44000244140625,260.84999974568683,267.1803067730972,False,False,False,13.920964909225631,11.502345239947289,淺綠,35.762097021769634,35.73724129423806,13.483006084464401,0.06287542403917155,270.9838012695312,281.61256675720216,234.8707952776531,256.0099823419757,False,False,True,True,False,False
2022-10-24,205.82000732421875,213.5,198.58999633789065,211.25,258.70037853356564,265.21521541244846,False,False,False,17.666722731792326,15.611930234510647,淺綠,34.45957521965362,34.61925047341143,13.652077514396629,0.06462521900306097,269.2082012939453,280.89431678771973,232.62119572740042,254.25468891680015,False,False,True,True,False,False
2022-10-25,210.1000061035156,224.3500061035156,210.0,222.4199981689453,256.63257552638197,263.2172779652694,False,False,False,24.351275826542288,21.438160629198407,淺綠,42.46435935701896,41.5182248208993,13.701929556476555,0.06160385607983358,267.47020111083987,280.29481674194335,231.64965310278566,253.00626967178624,False,False,True,True,False,False
2022-10-26,219.3999938964844,230.6000061035156,218.1999969482422,224.63999938964844,254.43856025464606,260.98128841995305,False,False,False,30.226910582446592,27.297327264697195,淺綠,43.94863725709552,42.809862107067154,13.608935242104902,0.06058108653436905,265.8317346191406,279.6544834136963,230.98206703486784,251.89386691562396,False,False,True,True,False,False
2022-10-27,229.7700042724609,233.80999755859372,222.8500061035156,225.08999633789065,252.1695451447458,258.5758502158038,False,False,False,34.55272334606552,32.13425798560941,淺綠,44.26657269247897,43.08426797310099,13.419724971602989,0.05961937531625421,264.25360107421875,279.0059334564209,230.42091744467953,250.84273473610503,False,False,True,False,True,False
2022-10-28,225.3999938964844,228.8600006103516,216.3500061035156,228.5200042724609,250.0960604349772,256.4193796397613,False,False,False,37.872784618373345,35.95994240745203,淺綠,46.77688174147146,45.24100863831069,13.354744224119631,0.0584401539227917,262.7666012573242,278.30483352661133,230.2398780949444,249.96733354145232,False,False,True,True,True,False
2022-10-31,226.19000244140625,229.8500061035156,221.94000244140625,227.5399932861328,247.9220453898112,254.0960923437139,False,False,False,40.12154206270612,38.73434217762143,淺綠,46.129273397958734,44.7195931257947,12.96583418397604,0.05698266048409095,261.3840679931641,277.72326683044435,229.98274620839092,249.08783000202806,False,False,True,True,True,False
2022-11-01,234.0500030517578,237.3999938964844,227.27999877929688,227.82000732421875,245.73363645148999,251.66258572376503,False,False,False,41.6707156136724,40.69192446832207,淺綠,46.36074691528332,44.91494563539436,12.762559964919719,0.05602036500137965,260.14220153808594,277.1130168914795,229.776771076565,248.25379774015317,False,False,True,False,True,False
2022-11-02,226.0399932861328,227.8699951171875,214.82000732421875,214.97999572753903,243.32030313665217,249.03132830545718,False,False,False,32.52882562632394,35.24985857365665,深綠,38.15879371114199,38.241462704586645,12.783090524066079,0.05946176750448488,258.51273468017575,276.4704002380371,228.36755437665778,246.94894275926637,False,False,False,False,True,False
2022-11-03,211.3600006103516,221.1999969482422,210.13999938964844,215.30999755859372,240.60219712690875,246.03845055516453,False,False,False,23.790771370809136,27.610467105091644,深綠,38.464029470993474,38.49439946735113,12.66001245510377,0.05879899957575596,256.87700103759767,275.8875335693359,227.12397753684215,245.70819981022038,False,False,False,True,True,False
2022-11-04,222.6000061035156,223.8000030517578,203.0800018310547,207.47000122070312,237.7415912512577,242.78396539230351,False,False,False,11.890266861182349,17.130333609152114,深綠,34.10167242027143,34.84333984728714,13.235725938360867,0.06379585414992561,255.10500091552734,275.26443359375,225.25217026863845,244.20866261063148,False,False,False,False,False,False
