entry_date,entry_price,exit_date,exit_price,bars_held,pnl_pct,reason_entry,reason_exit
2023-06-26,250.07000732421875,2024-02-02,185.0399932861328,153,-0.26078681828109174,,訊號次日開盤
2024-07-30,232.25,2025-04-15,249.91000366210935,178,0.07496326609689041,,訊號次日開盤
2025-07-02,312.6300048828125,2025-08-06,307.8900146484375,24,-0.01614600742766914,,訊號次日開盤
2025-09-17,415.75,2026-04-10,346.2900085449219,141,-0.16790404908033174,,訊號次日開盤
